lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
-26.50,142.50,0.18,0.29,0.58,0.53,0.43,0.33,0.27,0.21,0.18,0.19,0.24,0.31
-26.50,143.50,0.39,0.60,0.97,0.86,0.73,0.57,0.46,0.36,0.29,0.27,0.32,0.46
-26.50,145.50,3.25,4.59,6.10,4.98,3.87,2.91,2.24,1.72,1.40,1.30,1.61,2.63
-26.50,146.50,2.88,4.14,5.72,4.64,3.56,2.70,2.11,1.65,1.34,1.23,1.49,2.34
-26.50,147.50,0.87,1.43,2.50,1.99,1.47,1.11,0.77,0.58,0.46,0.46,0.61,1.08
-26.50,148.50,0.83,1.40,2.01,1.68,1.22,1.04,0.69,0.56,0.46,0.52,0.73,1.34
-26.50,149.50,0.49,0.71,0.88,0.72,0.51,0.58,0.30,0.32,0.26,0.42,0.57,1.00
-26.50,293.50,1.23,1.66,2.14,1.86,1.53,1.15,0.91,0.71,0.54,0.48,0.49,0.59
-26.50,294.50,13.25,17.40,28.12,26.07,20.03,13.68,9.74,6.60,4.46,4.15,4.81,6.35
-26.50,299.50,4.29,4.71,7.05,11.54,13.36,10.18,7.52,5.15,3.52,3.37,2.89,3.06
-26.50,300.50,6.79,6.32,9.08,13.08,15.53,13.01,10.52,7.64,5.49,5.21,5.34,5.90
-26.50,301.50,12.57,10.96,13.06,16.35,19.45,18.05,16.18,12.69,9.46,9.17,10.81,12.27
-26.50,302.50,19.77,16.57,17.47,19.67,23.99,24.73,24.28,20.13,15.44,15.43,18.69,20.64
-26.50,303.50,24.51,20.19,21.26,22.09,27.57,29.65,30.26,25.29,19.95,20.66,24.79,26.27
-26.50,304.50,63.83,51.63,51.36,51.45,66.53,69.92,71.90,60.77,50.67,53.91,63.98,68.46
-26.50,305.50,79.95,63.42,61.83,59.93,79.31,83.13,84.43,72.78,65.23,78.62,90.83,89.83
-26.50,306.50,81.19,66.21,65.91,63.48,87.10,91.33,91.03,80.38,75.69,97.15,109.38,94.46
-26.50,307.50,64.39,54.48,55.38,53.24,71.19,73.76,74.28,66.83,63.55,80.70,84.46,72.23
-26.50,308.50,60.13,53.70,56.11,53.24,69.13,68.64,69.44,63.69,62.49,77.39,74.20,64.80
-26.50,309.50,39.95,37.59,39.79,36.23,43.98,42.63,43.03,39.71,39.44,47.88,45.25,39.97
-25.50,18.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-25.50,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-25.50,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-25.50,21.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-25.50,22.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-25.50,23.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-25.50,24.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-25.50,25.50,0.69,0.81,0.91,0.85,0.74,0.57,0.44,0.33,0.25,0.31,0.41,0.55
-25.50,26.50,0.82,0.98,1.10,0.96,0.80,0.58,0.42,0.31,0.24,0.34,0.46,0.58
-25.50,27.50,0.85,1.01,1.19,1.08,0.90,0.63,0.46,0.33,0.24,0.36,0.46,0.51
-25.50,115.50,0.25,0.29,0.67,1.06,1.06,0.87,0.74,0.57,0.43,0.35,0.26,0.31
-25.50,116.50,0.28,0.37,0.79,1.45,1.43,1.10,0.88,0.63,0.46,0.36,0.27,0.33
-25.50,117.50,0.31,0.41,0.83,1.66,1.61,1.22,0.96,0.69,0.49,0.39,0.29,0.25
-25.50,118.50,0.36,0.48,0.85,1.46,1.50,1.20,0.96,0.71,0.51,0.41,0.32,0.27
-25.50,119.50,0.45,0.69,1.11,1.54,1.54,1.26,1.03,0.76,0.56,0.45,0.36,0.32
-25.50,142.50,0.32,0.47,0.68,0.59,0.47,0.35,0.26,0.19,0.15,0.15,0.20,0.33
-25.50,143.50,0.53,0.86,1.11,0.95,0.75,0.57,0.43,0.32,0.26,0.23,0.30,0.52
-25.50,144.50,0.71,1.16,1.41,1.16,0.90,0.66,0.48,0.35,0.29,0.27,0.39,0.69
-25.50,145.50,1.01,1.49,1.74,1.41,1.07,0.78,0.57,0.42,0.36,0.35,0.51,0.95
-25.50,146.50,1.98,3.10,3.86,3.17,2.35,1.74,1.23,0.92,0.83,0.83,1.10,1.90
-25.50,147.50,1.92,3.24,4.11,3.38,2.40,1.87,1.20,0.92,0.80,0.88,1.10,2.10
-25.50,148.50,1.31,2.40,3.24,2.87,2.07,1.74,1.07,0.87,0.76,0.92,1.10,2.30
-25.50,149.50,0.94,1.87,2.64,2.42,1.83,1.58,0.94,0.81,0.70,0.86,1.04,2.11
-25.50,293.50,0.87,1.26,1.63,1.43,1.20,0.91,0.74,0.58,0.45,0.40,0.36,0.39
-25.50,294.50,1.13,1.70,2.82,2.64,2.12,1.48,1.07,0.74,0.50,0.43,0.40,0.60
-25.50,295.50,1.32,2.08,3.75,3.70,2.89,1.94,1.34,0.88,0.58,0.51,0.50,0.84
-25.50,296.50,2.59,2.94,4.27,3.73,2.91,1.90,1.31,0.87,0.66,0.82,1.14,1.97
-25.50,297.50,1.89,1.85,2.32,1.72,1.46,0.93,0.64,0.45,0.38,0.61,1.06,1.53
-25.50,298.50,1.74,1.74,2.46,2.62,2.76,2.06,1.53,1.05,0.74,1.00,1.22,1.32
-25.50,299.50,2.55,3.08,4.53,5.63,6.34,5.09,4.07,2.80,2.01,2.10,2.26,2.24
-25.50,300.50,4.29,4.79,6.62,8.25,10.17,9.13,7.85,5.70,4.12,3.90,4.11,4.19
-25.50,301.50,7.32,7.39,8.96,10.43,14.08,14.15,13.03,9.90,7.11,6.32,6.55,7.15
-25.50,302.50,13.03,11.70,12.84,14.11,19.43,20.93,20.27,15.79,11.32,10.18,11.07,12.89
-25.50,303.50,18.43,15.56,16.92,17.45,23.10,25.11,25.18,20.09,15.15,14.42,16.77,18.85
-25.50,304.50,52.79,43.12,43.80,42.64,53.24,55.25,56.84,47.66,39.77,42.12,51.12,55.48
-25.50,305.50,68.88,58.02,56.26,52.12,65.21,67.19,68.37,58.52,51.89,61.97,72.95,73.48
-25.50,306.50,66.18,57.55,57.81,53.77,69.11,72.71,73.30,63.94,57.86,72.15,80.55,71.39
-25.50,307.50,74.93,68.48,69.92,62.84,78.84,83.81,85.11,76.07,71.75,87.96,90.10,76.98
-25.50,308.50,66.09,62.79,65.90,58.30,68.42,71.29,74.07,68.92,68.95,81.42,76.03,67.05
-25.50,309.50,51.23,51.20,55.51,50.11,56.70,55.44,55.95,52.31,53.11,61.39,55.03,48.89
-25.50,310.50,39.86,46.65,51.98,45.05,43.99,37.92,35.85,32.14,31.68,34.90,31.24,30.80
-24.50,18.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-24.50,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-24.50,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-24.50,21.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-24.50,25.50,0.94,1.35,1.74,1.65,1.39,1.09,0.86,0.63,0.45,0.43,0.59,0.77
-24.50,26.50,0.70,0.97,1.22,1.12,0.89,0.65,0.48,0.35,0.25,0.27,0.40,0.51
-24.50,27.50,0.58,0.78,1.03,0.97,0.77,0.55,0.39,0.27,0.20,0.22,0.34,0.36
-24.50,28.50,1.37,1.64,1.96,1.88,1.47,1.04,0.73,0.51,0.36,0.46,0.84,0.92
-24.50,45.50,14.14,16.89,19.43,15.88,12.25,8.45,6.62,4.60,3.29,2.88,3.06,6.38
-24.50,115.50,0.33,0.46,1.10,1.64,1.52,1.17,0.94,0.70,0.52,0.40,0.31,0.26
-24.50,116.50,0.38,0.59,1.23,1.90,1.83,1.38,1.10,0.80,0.58,0.45,0.35,0.28
-24.50,117.50,0.21,0.32,0.65,1.06,1.03,0.78,0.62,0.45,0.32,0.25,0.20,0.16
-24.50,118.50,0.24,0.41,0.83,1.20,1.14,0.88,0.69,0.50,0.35,0.27,0.21,0.17
-24.50,119.50,0.27,0.54,1.01,1.31,1.22,0.93,0.73,0.52,0.37,0.28,0.22,0.18
-24.50,142.50,0.68,0.93,1.08,0.92,0.73,0.57,0.44,0.33,0.26,0.22,0.29,0.50
-24.50,143.50,0.85,1.26,1.40,1.18,0.94,0.71,0.53,0.39,0.31,0.27,0.42,0.74
-24.50,144.50,1.15,1.71,1.84,1.52,1.20,0.88,0.66,0.47,0.40,0.37,0.61,1.02
-24.50,145.50,1.25,1.86,2.01,1.64,1.28,0.93,0.71,0.52,0.44,0.46,0.67,1.13
-24.50,146.50,3.54,5.60,6.29,5.10,3.73,2.70,1.89,1.35,1.28,1.43,1.79,3.10
-24.50,147.50,3.79,5.68,5.99,4.96,3.58,2.71,1.85,1.33,1.34,1.63,1.82,3.38
-24.50,148.50,2.03,3.86,4.46,4.01,2.95,2.40,1.55,1.18,1.14,1.37,1.50,3.36
-24.50,149.50,1.16,3.17,3.47,3.22,2.37,2.04,1.27,1.01,0.87,1.01,1.24,2.66
-24.50,293.50,1.36,2.23,3.15,2.83,2.40,1.84,1.49,1.16,0.89,0.77,0.65,0.73
-24.50,294.50,3.38,6.71,11.59,10.87,8.72,6.06,4.38,3.03,2.07,1.65,1.41,2.12
-24.50,295.50,4.53,9.36,16.72,16.31,12.70,8.37,5.73,3.73,2.41,1.95,1.84,3.03
-24.50,296.50,2.88,4.26,6.73,6.30,5.06,3.30,2.27,1.51,1.06,1.10,1.43,2.34
-24.50,297.50,1.91,2.60,2.84,1.97,1.66,1.00,0.74,0.51,0.42,0.68,1.20,1.70
-24.50,298.50,1.63,2.22,2.43,1.78,1.76,1.37,1.17,0.77,0.57,0.85,1.26,1.30
-24.50,299.50,2.22,3.31,4.38,3.88,3.86,2.89,2.38,1.59,1.18,1.45,1.87,1.78
-24.50,300.50,3.42,4.39,6.24,6.72,7.24,5.95,4.99,3.50,2.52,2.60,2.95,2.99
-24.50,301.50,7.00,8.17,9.75,10.23,11.98,11.25,10.18,7.53,5.33,4.81,5.61,6.00
-24.50,302.50,11.60,12.07,12.92,12.79,16.11,16.35,15.83,12.03,8.67,7.76,9.41,10.51
-24.50,303.50,13.02,11.85,12.40,12.27,16.34,17.96,18.64,14.45,10.88,10.28,12.29,13.27
-24.50,304.50,15.73,14.10,14.10,13.02,15.27,16.18,17.40,14.55,12.01,12.75,15.23,15.69
-24.50,305.50,46.10,43.56,42.39,36.96,41.28,43.53,43.74,37.98,33.44,37.78,44.63,42.50
-24.50,306.50,47.04,45.20,46.08,41.75,49.99,52.59,52.10,45.44,41.41,47.40,50.68,43.56
-24.50,307.50,54.65,54.25,57.76,51.43,60.96,61.09,61.23,54.54,50.52,56.44,56.55,49.30
-24.50,308.50,49.79,51.29,54.41,46.65,51.94,51.26,52.06,47.97,46.52,51.27,48.57,43.96
-24.50,309.50,39.96,43.59,47.46,41.03,42.78,41.11,41.52,38.46,37.88,40.26,36.05,33.05
-24.50,310.50,12.66,15.69,17.74,15.65,14.63,12.47,11.77,10.11,9.46,9.65,8.46,8.46
-24.50,311.50,15.84,21.89,24.70,22.27,19.22,15.15,13.44,11.05,9.82,9.76,8.38,8.99
-23.50,16.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-23.50,17.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-23.50,18.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-23.50,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-23.50,25.50,1.03,1.58,2.02,1.85,1.48,1.16,0.93,0.68,0.48,0.42,0.52,0.78
-23.50,26.50,0.76,1.05,1.23,1.10,0.87,0.66,0.50,0.38,0.28,0.29,0.40,0.54
-23.50,27.50,0.49,0.72,0.90,0.81,0.64,0.47,0.35,0.25,0.19,0.21,0.31,0.35
-23.50,28.50,0.88,1.37,1.88,1.82,1.45,1.04,0.74,0.52,0.38,0.42,0.67,0.71
-23.50,29.50,1.27,3.08,4.28,3.53,2.50,1.71,1.18,0.79,0.56,0.57,0.92,0.99
-23.50,46.50,63.84,84.72,130.71,120.33,99.19,71.80,62.69,45.89,32.51,25.82,22.12,32.81
-23.50,115.50,0.21,0.43,1.06,1.45,1.24,0.89,0.67,0.47,0.33,0.24,0.18,0.14
-23.50,116.50,0.26,0.55,1.27,1.60,1.40,1.01,0.77,0.54,0.37,0.28,0.21,0.16
-23.50,117.50,0.26,0.54,1.17,1.46,1.31,0.96,0.73,0.50,0.35,0.26,0.20,0.16
-23.50,118.50,0.12,0.27,0.55,0.67,0.59,0.43,0.32,0.22,0.15,0.11,0.08,0.07
-23.50,119.50,0.12,0.28,0.59,0.67,0.58,0.43,0.32,0.23,0.16,0.12,0.09,0.07
-23.50,143.50,1.21,1.62,1.68,1.41,1.12,0.87,0.66,0.49,0.39,0.33,0.51,0.89
-23.50,144.50,1.54,2.08,2.13,1.77,1.37,1.04,0.79,0.58,0.47,0.42,0.74,1.21
-23.50,145.50,1.52,2.22,2.36,1.94,1.49,1.11,0.86,0.64,0.53,0.56,0.79,1.27
-23.50,146.50,4.89,7.58,8.27,6.87,5.19,3.82,2.84,2.01,1.77,1.93,2.57,3.92
-23.50,147.50,4.11,6.38,5.98,4.92,3.54,2.71,1.81,1.23,1.25,1.25,1.82,3.17
-23.50,148.50,2.37,5.34,5.99,4.97,3.63,2.86,1.91,1.38,1.20,1.28,1.53,3.44
-23.50,149.50,2.69,8.09,9.80,7.82,5.66,4.31,2.99,2.21,1.73,1.60,2.06,4.29
-23.50,292.50,0.93,1.25,1.70,1.68,1.57,1.33,1.17,1.00,0.84,0.76,0.66,0.66
-23.50,293.50,2.53,4.19,6.45,6.15,5.39,4.20,3.46,2.75,2.14,1.83,1.51,1.70
-23.50,294.50,4.73,9.41,15.83,15.11,12.11,8.40,6.11,4.27,2.95,2.33,1.98,2.67
-23.50,295.50,9.04,18.25,30.98,29.95,22.84,14.83,10.01,6.45,4.11,3.18,2.94,4.41
-23.50,296.50,4.77,7.96,13.80,13.70,10.69,6.99,4.72,3.03,1.98,1.78,2.00,3.02
-23.50,297.50,2.30,3.00,3.82,2.83,1.96,1.22,0.84,0.54,0.39,0.74,1.11,1.91
-23.50,298.50,1.26,1.68,1.81,1.13,0.61,0.33,0.29,0.17,0.15,0.53,0.93,1.26
-23.50,299.50,1.56,2.01,2.71,2.09,1.75,1.13,0.87,0.58,0.49,0.91,1.36,1.44
-23.50,300.50,2.95,3.66,5.52,4.74,4.63,3.35,2.54,1.72,1.31,1.71,2.27,2.28
-23.50,301.50,6.60,8.32,10.51,9.47,9.54,7.85,6.45,4.51,3.28,3.37,4.65,5.13
-23.50,302.50,11.61,13.60,15.34,14.14,14.70,12.83,11.25,8.11,5.91,5.61,8.11,9.26
-23.50,303.50,10.79,12.75,14.77,13.85,14.86,13.95,12.87,9.42,7.16,7.05,8.68,8.79
-23.50,304.50,5.67,6.74,7.51,7.21,7.84,7.50,6.81,5.36,4.65,4.92,5.54,5.08
-23.50,305.50,6.23,7.18,7.43,6.79,7.30,7.08,6.41,5.42,5.02,5.18,5.71,5.34
-23.50,306.50,5.99,6.44,6.80,6.11,6.68,6.19,5.99,5.30,5.21,5.51,5.66,5.04
-23.50,307.50,6.25,6.95,7.70,6.55,6.98,6.24,6.22,5.48,5.38,5.82,5.68,4.85
-23.50,308.50,7.23,8.88,10.16,8.49,8.41,7.09,6.87,5.89,5.48,5.74,5.69,5.14
-23.50,309.50,7.42,9.57,11.11,9.45,8.88,7.24,6.78,5.83,5.41,5.35,5.11,5.07
-23.50,310.50,9.41,12.29,13.95,11.85,10.35,7.96,7.06,5.71,5.26,5.16,4.79,5.64
-23.50,311.50,10.23,14.54,16.51,14.31,11.84,8.74,7.30,5.65,5.11,4.51,3.92,5.29
-23.50,312.50,46.45,61.98,68.13,59.57,49.33,36.38,29.17,21.49,17.24,15.08,14.53,21.71
-23.50,313.50,54.89,68.41,75.62,67.42,56.15,41.10,32.32,23.32,18.75,17.04,17.70,27.65
-22.50,17.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-22.50,18.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-22.50,26.50,2.04,3.26,4.04,3.51,2.74,2.01,1.50,1.09,0.80,0.79,0.96,1.35
-22.50,27.50,1.46,2.28,2.96,2.71,2.14,1.58,1.16,0.85,0.63,0.64,0.83,1.00
-22.50,28.50,0.91,1.66,2.42,2.24,1.73,1.24,0.90,0.65,0.47,0.46,0.60,0.67
-22.50,29.50,1.20,2.90,4.05,3.05,2.24,1.53,1.07,0.72,0.52,0.49,0.67,0.93
-22.50,44.50,18.34,26.01,27.67,20.12,14.30,9.24,6.52,4.33,2.82,2.42,2.48,4.54
-22.50,45.50,35.68,47.37,51.60,39.14,28.94,19.39,14.28,9.68,6.57,5.61,5.77,11.12
-22.50,46.50,31.22,45.67,61.20,51.93,42.10,29.68,24.18,17.11,11.71,9.24,8.24,12.81
-22.50,117.50,0.14,0.32,0.75,0.84,0.70,0.48,0.35,0.24,0.16,0.11,0.08,0.07
-22.50,118.50,0.17,0.42,0.92,1.03,0.84,0.58,0.42,0.28,0.19,0.14,0.10,0.08
-22.50,119.50,0.14,0.36,0.90,0.97,0.80,0.57,0.42,0.29,0.20,0.14,0.10,0.08
-22.50,144.50,1.59,2.42,2.54,2.25,1.82,1.41,1.11,0.82,0.62,0.53,0.79,1.12
-22.50,145.50,7.49,12.38,13.70,11.68,9.24,6.96,5.47,3.92,2.96,2.73,3.62,5.19
-22.50,146.50,5.35,9.36,10.16,8.29,6.32,4.74,3.60,2.54,1.91,1.69,2.79,4.37
-22.50,147.50,3.91,8.73,8.92,7.33,5.24,4.00,2.84,1.96,1.45,1.32,2.47,4.44
-22.50,293.50,3.27,5.10,8.01,7.69,6.74,5.26,4.34,3.46,2.70,2.31,1.88,2.11
-22.50,294.50,18.27,33.50,55.22,51.24,40.87,28.36,20.65,14.46,9.99,8.07,6.79,9.30
-22.50,295.50,35.90,70.35,118.99,111.69,84.87,55.09,37.07,23.78,15.03,11.86,10.93,15.99
-22.50,296.50,6.59,11.62,19.24,18.75,14.59,9.53,6.38,4.05,2.53,2.16,2.31,3.55
-22.50,297.50,2.19,3.25,4.22,3.51,2.59,1.74,1.22,0.78,0.52,0.78,1.22,1.97
-22.50,298.50,0.83,1.44,1.34,0.67,0.20,0.13,0.12,0.07,0.07,0.44,0.77,1.04
-22.50,299.50,1.00,1.71,1.68,1.06,0.62,0.42,0.28,0.20,0.19,0.72,0.95,1.17
-22.50,300.50,2.31,3.04,3.82,2.90,2.56,1.82,1.29,0.86,0.69,1.33,1.88,2.07
-22.50,301.50,5.74,7.28,8.60,7.53,7.24,5.44,4.05,2.64,1.98,2.55,3.80,4.77
-22.50,302.50,9.08,11.04,12.55,12.04,11.91,9.63,7.57,5.13,3.82,3.93,5.42,7.21
-22.50,303.50,9.28,11.41,13.61,12.92,14.26,12.72,10.79,7.68,5.92,5.25,6.21,7.17
-22.50,304.50,44.57,55.45,69.36,68.17,73.52,66.52,57.20,43.44,39.35,35.67,39.34,34.96
-22.50,305.50,52.50,66.03,80.03,76.29,76.14,64.62,56.83,45.35,45.99,40.77,42.39,38.70
-22.50,306.50,5.64,7.47,8.94,7.76,7.28,5.95,5.42,4.42,4.30,3.69,3.59,3.55
-22.50,307.50,5.96,7.72,8.71,7.00,6.42,5.02,4.48,3.49,3.37,3.12,3.08,3.13
-22.50,308.50,6.82,9.07,10.39,8.21,7.05,5.17,4.39,3.40,3.25,3.25,3.25,3.42
-22.50,309.50,7.36,10.74,12.85,10.38,8.46,6.03,4.87,3.67,3.27,3.17,3.18,3.79
-22.50,310.50,27.94,41.07,48.60,39.87,32.00,22.30,17.20,12.33,10.97,10.15,9.37,12.95
-22.50,311.50,34.87,52.26,61.27,50.80,40.21,27.69,20.84,14.55,11.14,9.68,9.25,14.35
-22.50,312.50,44.90,62.81,72.33,61.41,49.38,34.50,25.68,17.63,13.08,11.06,11.16,18.44
-22.50,313.50,55.94,73.25,81.25,68.84,55.81,39.21,29.03,19.84,15.00,13.11,13.73,24.26
-22.50,314.50,57.13,75.60,84.02,72.60,59.06,40.82,30.03,20.47,14.63,12.34,13.59,26.74
-22.50,315.50,58.77,77.08,85.46,75.13,59.34,40.27,28.93,19.48,13.59,11.32,13.22,28.31
-22.50,316.50,56.47,66.65,72.18,62.15,48.91,32.96,23.54,15.92,11.32,9.89,12.75,27.87
-21.50,26.50,2.05,3.39,4.29,3.81,2.99,2.16,1.56,1.11,0.78,0.71,0.90,1.18
-21.50,27.50,1.84,2.80,3.80,3.48,2.73,1.98,1.43,1.02,0.73,0.68,0.92,1.21
-21.50,28.50,1.33,2.25,3.27,2.88,2.17,1.54,1.11,0.79,0.57,0.55,0.78,0.95
-21.50,29.50,4.77,8.55,12.69,10.20,7.55,5.20,3.62,2.46,1.79,1.78,2.87,4.13
-21.50,30.50,5.26,10.65,16.15,12.17,8.72,5.76,3.90,2.53,1.76,1.76,2.75,4.44
-21.50,45.50,55.72,78.44,86.14,62.43,44.72,29.37,20.64,13.75,8.98,7.23,7.41,15.72
-21.50,46.50,53.37,75.82,89.27,69.75,53.63,37.05,27.48,18.85,12.63,10.17,10.39,19.22
-21.50,144.50,1.43,2.41,2.62,2.15,1.70,1.29,1.03,0.74,0.52,0.42,0.52,0.82
-21.50,145.50,7.10,14.02,16.03,12.74,9.85,7.20,5.65,3.93,2.70,2.16,2.74,4.46
-21.50,146.50,6.17,12.62,13.34,10.76,8.10,5.92,4.47,3.09,2.09,1.67,2.77,5.06
-21.50,293.50,2.87,4.21,6.60,6.42,5.73,4.53,3.77,3.00,2.36,2.03,1.64,1.82
-21.50,294.50,4.20,6.57,10.75,10.06,8.52,6.31,4.88,3.61,2.62,2.23,1.86,2.50
-21.50,295.50,3.93,6.40,10.41,9.48,7.48,5.07,3.52,2.33,1.52,1.43,1.50,2.51
-21.50,296.50,3.85,7.76,10.70,10.00,7.88,5.23,3.54,2.25,1.44,1.38,1.60,2.63
-21.50,297.50,1.41,2.36,2.53,1.89,1.28,0.84,0.60,0.38,0.28,0.54,0.91,1.45
-21.50,298.50,0.81,1.45,1.05,0.52,0.18,0.12,0.09,0.04,0.06,0.39,0.65,0.92
-21.50,299.50,1.09,1.99,1.76,1.26,0.78,0.51,0.36,0.23,0.21,0.64,0.97,1.29
-21.50,300.50,2.46,3.87,4.39,3.49,2.71,1.80,1.32,0.84,0.68,1.31,1.98,2.24
-21.50,301.50,18.17,25.47,27.97,23.14,20.18,13.77,10.07,6.42,4.79,6.64,11.10,14.18
-21.50,302.50,28.50,35.95,42.22,38.99,38.22,29.32,22.21,14.84,10.69,10.33,14.36,20.16
-21.50,303.50,17.14,18.79,22.43,21.49,22.42,18.45,14.93,10.69,8.50,7.40,8.80,11.47
-21.50,304.50,40.72,48.22,61.07,58.41,57.23,43.22,34.85,26.86,25.11,20.51,24.56,26.54
-21.50,305.50,3.91,5.79,7.81,7.21,6.54,4.90,3.93,2.99,2.78,2.15,2.26,2.27
-21.50,306.50,6.34,10.65,14.29,12.14,10.14,7.72,6.00,4.25,3.57,2.80,2.57,2.76
-21.50,307.50,7.84,11.95,14.78,12.01,9.74,6.95,5.32,3.66,3.01,2.49,2.31,2.80
-21.50,308.50,7.45,10.57,13.11,10.82,8.61,5.81,4.32,2.97,2.57,2.36,2.27,2.85
-21.50,309.50,25.23,37.18,46.98,39.04,30.24,19.98,14.36,9.56,7.52,6.90,6.81,9.87
-21.50,310.50,27.48,43.64,52.86,43.77,34.04,22.69,16.28,10.95,8.37,7.37,7.32,11.17
-21.50,311.50,38.65,58.44,66.97,55.01,43.34,28.90,20.82,13.96,10.06,8.45,8.74,15.14
-21.50,312.50,57.85,77.44,83.73,68.29,54.43,36.87,26.44,17.88,12.78,10.77,11.88,24.14
-21.50,313.50,59.82,79.45,84.51,69.06,54.86,37.44,26.64,17.81,12.79,10.60,11.89,25.00
-21.50,314.50,56.71,71.85,77.80,64.29,50.50,33.63,23.80,15.80,11.38,9.23,10.73,23.98
-21.50,315.50,71.04,82.18,87.76,71.97,55.47,36.84,25.90,17.20,12.17,10.33,13.30,32.38
-21.50,316.50,79.30,84.43,87.68,71.28,53.59,35.22,24.42,16.14,11.33,10.03,15.35,38.76
-21.50,317.50,60.21,60.66,62.29,49.86,37.79,24.93,17.20,11.40,8.27,7.35,11.23,29.52
-20.50,28.50,1.61,2.80,4.25,3.61,2.58,1.71,1.17,0.78,0.53,0.50,0.73,1.10
-20.50,29.50,10.48,15.01,20.87,17.89,13.03,8.69,5.98,3.96,2.68,2.63,4.03,7.15
-20.50,145.50,6.59,17.90,18.55,13.93,10.02,6.84,4.97,3.27,2.13,1.65,2.05,3.70
-20.50,146.50,7.19,21.33,20.66,16.20,11.57,7.91,5.69,3.80,2.49,1.95,2.38,4.40
-20.50,293.50,2.71,3.93,5.89,5.75,5.26,4.22,3.55,2.85,2.27,1.96,1.60,1.73
-20.50,294.50,4.68,7.93,12.22,11.55,9.86,7.36,5.71,4.23,3.10,2.63,2.13,2.77
-20.50,295.50,5.87,9.34,15.69,14.19,11.30,7.75,5.47,3.67,2.53,2.40,2.41,4.28
-20.50,296.50,3.52,5.66,9.13,8.50,6.71,4.47,3.04,1.93,1.31,1.46,1.83,3.69
-20.50,297.50,3.45,4.96,4.72,2.04,0.95,0.65,0.52,0.33,0.34,1.37,2.28,4.09
-20.50,298.50,3.29,4.96,4.28,2.02,1.12,0.74,0.52,0.32,0.34,1.65,2.63,3.44
-20.50,299.50,4.69,7.57,7.28,5.18,4.02,2.47,1.69,1.18,0.99,2.25,3.75,4.95
-20.50,300.50,9.22,13.15,14.74,11.62,10.39,6.76,4.92,3.32,2.64,4.29,6.24,7.86
-20.50,301.50,16.60,21.62,24.15,19.80,17.39,11.58,8.44,5.42,4.07,5.90,8.76,11.89
-20.50,302.50,28.24,35.14,40.53,33.99,29.84,20.92,15.56,10.05,7.31,8.00,10.81,16.78
-20.50,303.50,19.85,24.51,29.20,25.38,21.68,15.25,11.39,7.91,6.15,5.86,7.01,9.24
-20.50,304.50,5.86,7.73,9.99,9.21,7.82,5.35,3.84,2.83,2.41,1.93,2.39,2.83
-20.50,305.50,4.05,6.58,9.43,8.80,7.30,5.06,3.66,2.64,2.15,1.60,1.69,2.03
-20.50,306.50,6.55,12.46,17.68,15.28,11.94,8.19,5.80,3.90,2.87,2.10,1.90,2.52
-20.50,307.50,30.95,55.19,75.71,62.75,47.83,31.71,22.24,14.67,10.40,8.04,7.06,10.49
-20.50,308.50,30.65,48.25,64.42,55.17,42.41,27.52,19.25,12.85,9.56,7.84,7.44,11.39
-20.50,309.50,31.56,44.64,55.57,48.16,37.84,24.59,17.34,11.60,9.06,7.67,7.91,12.43
-20.50,310.50,30.53,48.90,59.25,50.97,40.25,26.55,18.77,12.56,9.21,7.38,7.43,11.91
-20.50,311.50,45.56,64.40,72.80,62.48,49.68,33.17,23.65,15.95,11.33,9.48,9.87,18.53
